userId,Profit,Bet Count
Nu5r7194AzWUU1UTIMrs0ZRmcQO2,36.800909302580465,32
gLLLnKKabKQCoIVv416ARJenMz73,36.64093274873187,1
dIR7QoeAyudM8rCB4yknt3e8qjv1,36.32088461411854,6
IiZndRjvVeRhT8LleNXjolzSJZg1,35.63195573729698,2
ctIdXbx87nVnQzUKJq6fmU5VnEW2,34.65854193972882,236
hYF0gLBqt5TBRb4XwBTx9YitXki1,32.470879566428266,6
3NcFK7gZ5rf8XQAGfL0FcIW3xfD3,32.233587829548014,8
NgjOT31WsOOSeVAYNrmIyhPi3vG3,31.68661946966313,1
1TCUB70zV0ceJDAAP1ZV2Q9Fb4j1,31.385039995795864,68
RTy7IWlwhOMMe5QM0zMG0I7Esy52,31.370943648632192,17
sJRgteFGjHb7lHw3SiYsMvgxquS2,31.207359304426404,7
RNUv7RCMCmaAkqNO64wYzaa3KT63,30.437309669386877,1
5GtCS0DVmFeINl687uCOlaf48bB2,30.39226563228624,2
6WHTZ6NSGqS9DY8oJCdguCCpJUC3,29.220227079795222,16
1q8quLiBIjVFyeghVCUWX1goROi2,29.1852365359116,1
b0IJRfgEAgfzBmDrwFhZIkWSMJp2,28.45521703018767,1
3gt9fDXx5QTaah1wbHAsGtWGdlF3,28.205128205128204,1
iVrByC8hYpgjJctwCzdufVfbKUy1,28.145570074231387,40
5vu7EXTyEaQQKIAF8pxeJAZHV9m1,24.96480209148467,17
UnS9k3AwOtfsHg4zOzgW7O1GDVh1,23.827078311219566,1
DeWbfcag5BeRnh9e3Om1RsyjVKP2,23.311055466891702,12
dQcwP3egskTAKtnTDMDamL8Wjn63,23.216514859673907,5
X0nk80lFaeP54YT8Ygui0zUHelA2,22.943634934277497,96
Jt6KhZpwXANUXYwSFLQYJKb5mcK2,22.572116346975918,21
Xx2A0P6uSRUyKlxoSjYXa2SrnI72,22.54561402368779,1
PM3oohlMB3PknHxdH8IFA0GITq12,21.95953625297662,10
hpZx2E6PVJPMQQYbVYq3iQnNNJD3,21.826720201145008,2
e9Wl7Xaz9be8wGtCtp9xK9dP1A82,20.278079911416967,31
PqEW8Nt2mbcp0KeiMmBLTLamV1K3,19.70263567905272,3
btL6axrXVqeBu0AIU8fBAq2gBzk2,19.365748770941366,3
Zpe86JkuPnVb8rxu3RTGE8prsWH2,18.8965823254388,15
zzCptt3MiBdiCpYY626Y4NUAasa2,18.878620016533432,18
fhturHsXYcV1dmDlm1AkvWGsel72,18.728693276680985,3
8I6QMdFJjqP28FvbldtAB6QlRXD3,18.231877059174252,6
tiHX0Dpd8GgIx8GERBfC6TlxGjD2,18.16170072406817,39
1nXK6A30rsXlErsQhzS9obE7PqL2,17.06577647771752,12
rdv6zTfV8SSEAfbuBy1DaAzCZZs1,16.61318713060382,1
ELHUFAgjx1cKeIxZoqGClq7eGv12,16.324087449378183,2
MfFVehbBp5ayy9SmpEEelOMLcKp1,16.116963592642563,8
me17wCvKO8MJaT7PaClJiJjZSSo1,16.075748554263896,7
Jhi62efOrnRrmK14eOLBbrLn5Oz1,15.962110730840777,2
hNgvgW9rj2YvVUeLQUIzroE4tB42,15.75063227862006,1
3SWwtNNTX0cWygVapCLCH9JD0xi1,14.935027182218391,26
fxCcnxzemsPTAUsn4cwd5Co6MI42,14.910118704846582,116
4sQsOO731uPIDhOa698HGgLrwbd2,14.29576159941962,10
jcc41RgYxANwjDMjIusjeNJ3hpC3,13.837819630180547,13
UnyX1WmIkWhDH2ITiTZ0O9Kuhgg2,13.648807791107174,13
Yh36HBEuUzOlheYRDXoJkQcXkI62,12.484898358884436,4
2b0aBjOrkAOrnAovsn3c0tMMvbu1,12.469071434598348,10
vyxJ8HDq9mTWD4R29bDQE9PSYPY2,12.439191529046866,3
fegXrnqJC1M0D92RV1OP1dIW0JG3,12.278330672894754,2
PNwbsTges3ddIcGrmuK2T8MsWD72,11.690268577646066,11
YgQGrMs48HZFtGP4Xkf7CFf1wP52,11.232477977624967,1
jbjrhEgyJjXnbzqEWxeWNiXKadj2,10.396354331498884,11
NIcwdvEhcORnjooXyUS83Tk9SzH3,10.348017593862323,1
zfRnQtuPJoXDNoJMb5letTukJF03,10.33242699746097,1
LSdBKwKszIZg40vS46dSGrXB7fl2,9.947240608554239,7
HG5occJlceMjUA11B6o2nKkBS923,9.72135018229801,7
qKGqfTBFQXg8pehcK6Faj9n0Ial2,9.161003432766677,19
tj3PnxvGiNgiIwtTnPS46RU938a2,9.11481913829789,29
WLhOoWMYd6MVtnGljihAiShvE1G3,8.71922863065248,8
2sEVzP9PsFTKXJPlqNMrDCI4a4H2,8.472286820025431,1
UDz3Z4QAyLeQpNnWx8LlxBbButs1,7.769087252550662,1
d8Yg1D5fPwd3GvzDNuuaR5bdaPv1,7.71213660559124,2
qiJthFzW8BMLmtXx8fXvR4bA0sy1,7.619172292944256,21
wmfGIr1EbuMZje8DgTln0ezQWGI3,7.159506806718582,3
MzVtdkyHcdNKdHtSAwsxkLUH8nb2,7.111787602749416,1
PunweSXoTGPzzV1i0hKgD9M6DKk2,6.918411486638547,6
DEBekQr22qbeZNzZnjXv62Cl1Xp2,6.51219512195122,4
DafKmvbODIb1zPGKb2rIlJoRBhO2,6.213334306150728,9
tjDk9roVtbg6SeEThKU1t1UZHO93,6.153846153846152,5
3hBNmnB4Fvbc0euRa0LZKkOmiJ52,5.804924723754084,1
jbgwr2PV6sQ2VWK9RG4ddGogNQp2,5.695604966787414,2
QANYueHMtsMxGkzvJCnzu1rPunF2,5.687277063788542,1
dBMgoows99VjJ1tVWwwMC7fzUT73,5.555555555555557,1
kHqGCIzucwYpw6A8h1K6vZJHBcF3,5.282366454135399,1
qT0sXE4LjPbwYji4I2tgS5DNDsf2,5.122095421883159,1
JsPSOxOwa6ZyU2ffwRAiXY4XN463,5.050084124106888,2
4RhjJXr6vJh2bTmmwjNJuGZXZ7E2,4.9801914801281555,12
xftAebohfgQqnU5mq9igPX3KVuD2,4.805508012895189,15
qtvckR1g0SVgA3uC1pIaXa0I4wJ2,4.694768299820225,1
ukG07TbeEjgipQbywqQRW6q5tbi2,4.638397927393271,1
I2nn9qupa2SW7bviqSjhbXYllP93,4.633352733450465,1
sFs4f40M3LS1J7l87VjLKjUFHKm2,4.260216088573316,5
fvD6oKMQuAVo4ViD5OHarfm8Vo02,4.224105597662884,29
UITJLcJpF8Nr7MjMPZnjgCiW8dU2,3.828544105987021,1
N1LbAiugq1RO35nvszSJmPeRuhC3,3.503179081857297,7
lj1bzK5cHjZybEAR7nuI8uzlDrq1,2.7627254647341033,1
Qt41hNPTunWa13wPUMUsVoqeZsS2,2.4990865987641087,5
3uiHkSUguiXeKMvcgvcc38SaqPj2,2.3693943652308462,1
1NqZrHGgYMSLUThtp7nEWoG556f2,2.2184593276394935,3
ZNc8lzOfhEYSzJnkttqnPcPyDf33,1.97237017992461,6
MlBt7CrVzKh2N97I7nE78WyQROK2,1.89433538767571,1
o2etRL1ZX8Yk9ZSi1e0MObglb8y1,1.8383774979704413,1
6Iu6jXvsAuhXTRaDz0jpryzMJNE2,1.4237742698574039,2
Bzo4aGtHUQO2fKLWUdqEKwc3Pqq2,1.3763364980505326,10
LSiYX2ktoqTf1dNqNXyYXhQhudq1,1.2115209635796873,1
iaHFgzIpxLaa8upgOctL6yCzahW2,0.9075493794955491,1
uxvU54yizNeahcfp2vV8hgT2qPE2,0.7242168754099225,1
sSfwwTEhhxNjYm3sVE4GepqlSUW2,0.6985189197988291,3
HZBUFemsu5fGVgY02JFxtcgIRy23,0.5077487882444984,1
LziIgvOGIHb8YXwNmsvqYfaXrwk2,0.4237016353470153,1
jKgo99eGh0NQI5uSaP6IpMbNNDs1,0.36671922600748985,4
JWt3y96abNbiaddYuUCwYnsPD743,0.15673734732467892,4
DyFUb18vyGcmpudMTRJ2yH9lEzr2,0.0,1
D9YVAiBCa3Sw1qiXveeXNg1nXkp1,0.0,2
Q7MFXmLIkKVRjVkwISTPAnnlWK83,0.0,1
MtzrIh3sLJYknAKf1BN5d8suCSg2,-0.06381037160031156,11
ikpY2BiBZCSOawLZ0K0zsTqgswq2,-0.18727786143830727,2
TjKFsgORNwXzURnBBgvo83vDwzx2,-0.24803359268480563,18
ELfAZ1ZGi4gULJJexUJtxEDsPLx1,-0.4218843294637509,20
pOTdGMxqquVWDjm7RPkdojYTqNN2,-0.4301372006718793,3
gFcSDUZpu0Ve1mE5Slavi80BV0l1,-0.4340952589697622,34
r2so103kYAaEraBEh34GVJr5XPn2,-0.5115064785964023,13
tPPdyVGLZggBzGRgFoSv7DWF9933,-0.5281285683977117,2
986gitMXgkS02rtzwr7Y3X6YZV82,-0.5631555569991633,2
J4llXkzwpqW1UeJtGOCJwzRjaEC2,-0.6037759012879178,44
N1Nnl2IymlWEynW5a4WC3XPz5ri2,-0.6347629411986873,2
wxBCsrj6UGMWjwwUtBgJH7Nir1j2,-0.6536408222676222,2
h2J2ZKK3tZgkpCaLS8TPUQQtbFS2,-0.9361427998340837,2
hZy0UaGoTuZwkioGfs0GbN6XGMI3,-1.0,1
0UmtxvomUmfv8og8y40Ra5EwR2g2,-1.0,1
ajjTYepa9dZKNs29lftEtNwqrVv1,-1.031272372790088,2
YlQfLm43GfgQC1aXrhMsTG2sVWd2,-1.1164176803446217,2
D20AByJFfYQAih25mP6XWE3ziRw2,-1.1328120343767338,2
Eg9yle2t3EYr91Fl4SES5BwgJtu2,-1.162729990544534,2
HlSEfMLfo4PK7ZuNF9cdWVQqHp63,-1.5644937223345323,6
OEBAkUfN6mSAwPXwRNU4G2Crmci1,-1.5751371234387506,2
YVu3xNxEoBXEqY2jWvxy3xQ13bQ2,-1.717318012119481,6
XL0ZYWn7sQPcTJTOJC19ZcNR7la2,-1.736358907282579,70
nItWNMlORqfaHUtggViutbjSyEm1,-2.3103844167940437,5
PZF1ZgLyM2XOdOxRfZ3dMIqJo2h2,-2.7096809669511828,3
u7AwYCKI2sXxQDrulU6Nll9RWoR2,-3.137898537302476,25
V6YfbpSr9ObRjrEzIjA4NwR8HH13,-3.458169127889107,17
qsYtzdI4vpXsSy2QioBsBCtKFjZ2,-3.9489569192162364,5
397FYlAqjadrNYyg8sDnHWVJ5gn2,-4.0,4
goRrwddmfchlyjArVYkdefitEdu2,-4.005146115438642,3
5dK8xnpmdgOXba13EzPCXAILBiX2,-4.16895535265644,3
VGY1f3smndTFKDyR4JNJwzNm5Bu2,-4.214089750499625,9
ymU8umenHXQ3sdFDFF73HAhg6OB2,-4.250956055200959,3
PhXJJhIRe0PSKd9tIDmSqytOj7x2,-4.286580324956645,3
Ub8IkEvnjgbpicim7GPpDo1i5wJ3,-4.906669162474145,4
oIfhqgqkqTfA6WauI3YBNIi83v42,-5.010331803145261,8
82ItWgVJX8SP5xAcl99DlnJA2Bl1,-5.133362240865026,11
BWuLntd5V2VUMEG0PNfXX885s333,-5.449274770045008,8
MvTPEIcZcgYQwALOjy2b8qcRCM32,-5.571193450887598,15
N7ui1a8TJpTEHpHMZnPtAeYp4gB2,-5.7032340938717425,2
QPi7SOqR9wb6DD7RCthZVPI7h0l2,-6.027680031556656,7
VyQGXQcL6VWKsrV4rHxslDMlXhN2,-6.136656180486632,4
0gzd8UZRqDM2a9o1qS9MqAVHOJr1,-6.173210700636446,12
7hMoPCJdLWWMk4uL61azLFS9PYR2,-6.4241538832800416,4
kkl8T4A008aXXMs8m8gK0Txeg813,-6.682514132974781,2
t6itQi7ewhVnXMJCPsoPw488BbP2,-6.796385278809112,2
2dE4hPWX3UPVn7qCtG8XKfa6yaY2,-7.858596996705842,2
tpK7ZGURAkgLNGGQsSIa9x5klvK2,-8.482675803056168,106
iYZPsGCCuMWc6CE1UhNZoNe0Vmu1,-9.307420877507283,4
bRLjkyLE3ISqpmiSXU8TKPrvmHo1,-9.569499157538417,2
BUJhOOofbJbYTEq8rMMyi2oPtFA3,-10.0,1
VClv6tnrZkXyf07VrZ3J4hg9rff1,-10.0,1
A0DNTE6dT9dML8MB2kh4vIQQhdF2,-10.0,1
keL5lJwVBdhi8huuuiAWH8ZNWrf2,-10.0,1
VYGa7ceWA5TE0I8Up2WA3UXsTYE2,-10.0,1
XjrrUkiTIoatR2w7RyhuTOFNOu43,-10.0,1
5bByOkr5IUPcGvhy5A9eN3OaVko2,-10.0,1
etisBmnGDHNbu7lc4em4hM9LGql2,-10.0,1
AXrsMzsKZacHE5Q4iOL2bTLvxR43,-10.0,1
RVMwThrVvlOyDv96oO9RYI3gfYH3,-10.0,1
uuauoH6fqVPrEgWbvlctTVpP7Dz1,-10.0,1
ANywwkg5YmdUBVMNgH0FcEyQXqH3,-10.0,1
zURBroDORnSMlngmfo7OSjEmxZh2,-10.122263266767504,11
MJGH0EvKvCa2xY8wimq2H9HxXeC3,-10.591443756976332,10
PbivmqERR5fvigxVSOW4qQwwNmB2,-10.848487125940437,5
x8SThyrwCnMMKGGI1fj9LK7YGSz1,-11.162727146174348,4
PyH6thEb7pgXBRmThVGOzFZ9jhU2,-11.35125991424809,8
WTP4Ntlv0tW8pXoQ54AokUJvlUw1,-11.975337867990675,5
Kq4jGQUlgyaOzVTpbRaVJD3Qw1g2,-13.993084369240478,35
8fm0rjjidUQOQiTtWQjxPq8Ybp22,-14.076777859728509,10
qSTfHs1kRRVCZuE9rqgDzy8E40y1,-14.36165557148388,2
029WEiz3useuqWR2U42ASMGfnpj1,-14.743098190281671,24
qDKxo2YdqYcWKjGCotQ53LaaEIP2,-15.481169783148651,9
kSrZSE5LriTYrc2KgnYmEoz0EHy1,-15.719374646689062,101
LS6wj7wLn3dPaEwmvcBsXFn0jGM2,-16.129035084653538,11
8ppZwSIPBMbXQrj2ioaM0CbVqir2,-16.676434948655896,5
kf79fCs84TRCJDElvyy9wwEQD9J2,-16.95241450097751,10
7jyUD00G86ghkxftOOZ8EedajRB3,-17.280660228444674,48
HojR61rcc6eVeG0nTYeprHBfS8y1,-17.32782490900553,21
o0U6zisefwfg0f8uySKPerhWJPw2,-17.567818850571257,2
B0Gy014izLT1voVflHVos94rFj03,-18.167068800258335,11
0YQe7lJf08QnV1m90dWWb3v0nlL2,-18.620578537559595,8
YLS0XNHzcqc2Ot6JTCOV7YOyf0f2,-19.62139265397053,46
9dNY1h3x8nXMJU9HLtl2U7RkXPG3,-20.0,2
V77qfFM6aLbbpkEppNctciF5x9r1,-20.309832118195942,2
ranSgpgmghOD8EA7IltIQt44E3w2,-21.626278931306842,4
vGA20n8GljaLkmhZnONQkInEEQz2,-21.87718367075111,6
493EKqO7emRfoRcGywjJHIH1OlF2,-21.99980244927019,6
5D02jPB1dAd8R5f3Jd202xwVC7e2,-23.521388820113998,9
iIT8WNvhVJfy1JnIQL0HzhXZLLx2,-23.715424298054813,7
KwTQXe0AUqN56pG0vEGqoQmjr7T2,-23.885520945531425,6
xsKPOeorXyfRwfBCZOarO62vCJB2,-24.074080366021747,6
i7J93t0wUQRaWST8G8fffRP5UK93,-24.472872572671804,7
Jy2Div3MN6RAHWyMrOb6UxfgCD22,-24.563021020557244,52
BuTIGZnYAEP8zItxvj2MJJr9PBD2,-25.254520271861338,21
J6k3oYsTEbbu001h9CQRKcgMhLn2,-26.142614032574784,196
cvg6KMEf6fgwel6pQv345eCKdh93,-26.14992112302224,50
Phy65jmST9QNSbFZICICfGBb6N12,-26.634990563757242,11
pt1NcWtHPUd2Esf75Hyzly7mg2z1,-26.8754887479364,2
4HTIFPsRkLhFw8JIGoj9khje3op1,-26.936290248693467,29
XLdJqxRURAWzjdvXNhRFsRpfnpv1,-27.27272727272731,2
68AtlOHZiod8c2DBJM15QSofbm73,-28.137460462950756,13
4wxkcbObfgPrzwWe947NvQYdFXq1,-28.411688811202424,24
1Ww2kwXXqvWQqafuVcEHipQdY962,-28.698952607891442,10
KrtehsMm8Xa7wz17B7GnP4wGdUa2,-29.318767036710597,15
qNCnOmCr4wbPDWMEo9LdQSJ5ttg1,-29.34130226298703,5
9O452hjd6WQdzRjUdpWMX9PG8iv2,-30.62950867664256,15
E5x9WcbXkaTxaMaL33L55l2A5Jy2,-33.72067810178601,7
nlBRqzWobKN0a30YPepBvQC7ZoR2,-33.835382816839,135
ug6IYivR1KbGrAXpx67vUYUGmNo2,-33.86196071911445,14
Jze0qH8zGPa5Hc0iHbcqgbX2Kxy2,-34.8051447981246,11
L2WEMHPQjHS6B28IYAIuC8U2AFe2,-35.0,2
CAHikua7JHh179i9LTHhv7FMb3P2,-35.05898648150833,82
JvI20CxZIuavyrgkHgVHtuTnxI72,-35.136621665299344,28
DlgTb0RPFwVA8E2QuwjRE1F28yA3,-35.473748746304025,8
XmQ2Y2UpheZdV0wV8x7wkLsHDe73,-35.74878237686141,11
G3VbJKIXljYsK9WIWudI3JhHPwt2,-36.55270404781061,23
MfSvU0i4v2ZaEvSwWblvIWgQ3Pv1,-38.888888888888886,4
ID93drN2IFbvxKmRtLDBAT5AB732,-39.0831803722931,3
eRIiUYfzTVTgZtZQBOHGG2kau9O2,-39.086503040968864,10
AHF7P5tY2GdqU7UnIJjF90tLoF03,-39.242619220837696,31
J4nfH9Em81hBhMnO8FB0kEBVvZ93,-39.615244277239256,7
GOVHmwMlFNZZ3YEV1xOSrih1L1M2,-40.0,4
fVwTRMYBw7hZIcG9K9s3z3UUtVd2,-40.0,4
QkwHQjVAR3hUn4AHTw9ReMTOrm42,-40.35232438589355,21
XeBk6KV1veV10tAnwJudKt6zHh63,-42.95747601310313,11
tqL2SCoBeLcgW9ksGtRuhzuQLSg1,-43.05149957686558,2
v77Zmxwy6XUwtvj3A6MmGOW97QW2,-43.665321074434814,10
bwcNxisjpRPZGGogR8VtpgPCV3H2,-45.41673353945998,4
jwWj9pEMJYWu7Dwn8yKFJD7ctJl2,-45.51748942388406,72
tzxpc4LOndYh8uRW2XPSOrE0s653,-47.047141026533666,13
bbaKcmtFuvbakipBdXxo4anb4gu1,-47.708647748471094,6
vVWOD6e4urT8BRZ5RiW0O0qQjDn2,-47.834680414432114,2
xZMSEopVncVHoBFgTa542x0TCyD3,-48.26648059176207,8
7vIjT7tma9gLHFOb1lSoa6qUxrM2,-48.29875740363798,35
O0ifNuFlSVWHFcm7R7rqObr7ZhK2,-48.54184513223481,2
rf0PkwYgsoOtJ4T7hMUmoFrKbgn2,-48.6343190223065,3
i8KPyVaPcfZ4cDb725WcmMN6nXI3,-48.79405169809684,7
AkTlgGasoWfbYmAzkgy2aivDXlF3,-48.80586072051665,10
3KVYeKxUYSP3ESVOS56zXKovuyl1,-49.29061865596506,8
BfNB5IBmiBbhlS5NgM6qlpyObW13,-49.345743019066504,2
I5nRCnF4s3Qaz923DYrKg2KPv2I2,-50.0,5
GYyfMBagufWjXJzwj2CKdeLSJer1,-50.0,2
5rZ6kcUnwPT10EIFTlgvmXpVNL93,-50.0,1
TyBmnmF4ECQ4df5QJVqCy9L4O4l1,-50.0,1
XNaSfoQeiIZ0piawHkis42utodk2,-50.0,1
4WrT7V7TXbMyxZmY8IQG02Wi7HO2,-50.0,1
vhYvF4qlnjbpeRdxMfidhn2iIdy2,-50.0,5
RcEzI0wiL0ZpsG3EckI3eEepLzC3,-50.0,1
YYHoXwMf0KZU3mk4an9leqilyZ13,-51.54949589107309,26
JF2RScR6daOBhQ4ZeGKeRcvU5GF3,-51.7050472173255,19
FVI8eW2mvhTgDNsxqb20FwqfZIr1,-52.16828754832238,23
Q453KAZzobSRKekMHyOGAn78sRi1,-54.88605887499375,14
OdziF1qHtdfSX1aZUz2oM0LyTJJ3,-56.07296286538087,14
C8iGFCe2c4OAY1squDuG0QNUV6n2,-56.988487412692166,11
ClsTjRA9cLPYqQdbjoD2uBH40GF2,-58.36865701444046,19
k4HJwO8SYdWCGa2n3GquloOUxOD2,-59.00830559955887,3
Y8AUfVGKBBcQRUdoJbnTqBjfuzb2,-60.0,1
PFQ4mOeVjMYs1QxwGm3KpEfN4bH3,-60.39746401500156,5
j5qzgiHCPEMy1TrQVoyHWaniYzn2,-62.29216772978248,33
yrfPl77rcRVix8VfYMplIiTUeZk1,-62.382522445648874,3
UfHqg4Dhhhh3yC7oLnwQbIbCsFB3,-65.73598313831212,4
J3qA5eALbXdJkr6wvcdmUKsjbN73,-65.83935352295066,8
EIUnFF5gQwS0MJIL1laT7qxDQhv2,-66.09844534012177,28
EGVRNgJArcff4Y3rk59UpkbA3Iq1,-71.12243469291678,2
WhJNDFPzbKMDRKGRdKipE7aGjRZ2,-72.61181047943683,16
vTtmtvnfQMQlmKKZ0vG517cHw0x2,-72.70558310836441,7
PsR4jiOG4SYm1W9RlWzUKkMHqUJ2,-73.14064493754722,10
GdDBWk8fHJMeygyUvG5aU6G9BBL2,-75.05983102434992,20
vXr9kTpIk6VAYdtz3PIggGFInTb2,-75.93244672109904,23
yQ6DTD7y4ZNgwKiPV8NSaEySXpf2,-76.29079517734215,9
d4xjJ6Rv1aezNX360T5bnfN0AJA3,-76.39287225758858,53
LNsxBLjVKUUcUucFql23cxDDeKv2,-76.53588509109954,3
UmxRb0x0eaNzdlwyNMGpY3DzIvZ2,-77.96262198814134,15
ZwK1o0nzlmhXaQIcQ8SkRToGBnf1,-78.6156982470111,100
mcVxZca3x5Z9ZYzLEdFExJNuF8g1,-78.9348066134653,25
wvs1tvuPIKUrK27FBml0x3ipr3e2,-80.11547231718271,77
BgiiJLve5xaGqYZytcJoW2y9QGm1,-80.21603788191362,5
W6SLOLWPQLZihU7eYnoFEqUnATx1,-80.35597158159504,6
vzM60hsG2oRRWqccaa16KsNNlkC3,-80.8487248173692,3
Hc9FEpnKwYhbdM3oFurfhNtbsms2,-81.9199577685904,75
Vc9TAbpYBnbDZOpaWaLf4xmf8w02,-82.17237116723572,20
vDYAnHBaF0XX4Mzqejd3EZne7bc2,-83.11509386627245,20
fir1GDdJsbX2KwF9UfQIzI1hEwx2,-83.12057407206146,12
FQUJL7LACEXZM9RUUmeqPoim6WF3,-85.69652589286346,29
tm4DANebC0WcH3JzStCIar3ztLA3,-85.95773821382716,18
X80vQ4OrlzZUjlFEVl54Qv9niXr2,-88.35998756752562,26
7PbUiWKkyMPpjVPTLlxT8PKNriI3,-88.67109333069675,4
GBhipZpKz4MkQOBSmghtBZJ4pys2,-89.77161572361865,19
3q1SegHWdycsHJnq96d3i47Dpmc2,-90.13274695306097,86
t2EyJDIStKeXob8BM9lscZNzTBQ2,-90.21290529958549,72
7W9qDxhh7ENqr6ggHJZs8EjDjv42,-92.47370392317714,56
dMWQ7OgjjnWpFq9hCifLWDJ1gKs2,-93.19698927090849,8
nNrKUuWLpkZuvQXFdVf6U2RO9WG3,-94.9843197069402,2
GhVpSXmGboe5B8cbRqXI6CZQFA92,-95.08663029317222,273
ClogHbNtnwUODFy6FYx2KLCzQ5w1,-95.7406980384477,66
1vkKA21xVIQFhn5oiTXDae2ObHL2,-96.41675663199999,49
Dy3ZUO00a0UtAvrzBnTfOqc2Y3j2,-96.49741623085947,9
E8vC8iTkIRgyYkatpzKZMvWIvvD2,-96.70530972816957,26
upt3NnKG4MdPpQ22Wel8o9FTjhA2,-97.70426436879745,71
iO4wRHjeWwVIX65otFo7ZAeDLoI3,-98.2737820339537,40
5oPI10DjnPYFtXYfxv6owwIS1uq1,-98.84417956829657,51
OpyqnGcm1leRYknBQDYldlofxfQ2,-99.02967837604047,13
NJ6WLAgBnlawlTGMBZojCHf5dzA3,-99.91527399523488,27
YuZPVM8OtZQxAPuKxtCCQ12r36P2,-100.0,1
Q2yN0t47qRWFN99fdUJwtEWnuQ33,-100.0,1
6CV3O2oTPzgVZQ1WImB2xAGq3jq2,-100.0,1
Qn5LKXixIIdeXnjtqCkCNlfyfSu2,-100.0,1
50hfCJlVfHQ4X1fjToLB5Vp83e02,-100.0,2
j3LlLs8hQ7R0F5YHXNPloldd6Zq2,-100.0,1
LxRDwfD5wASCnXJQEBGzQfFFkFH3,-100.94110294449763,5
nLsPuULoU5MXdaqaAjCy8PLe3J62,-102.99158477969013,10
eRfPs0JjffRAPlbXC0CzoMKbvSW2,-103.59926752567208,26
SYDkg9fFsyX133njpV1TBQiCS193,-104.39428748725572,25
jdUjwkeOhqdQ4HWrxEJLl4F394D2,-104.85530196132686,5
ESlr9ky150gLHR2keFpVxCxFYQP2,-105.23203114797252,3
OF2PJwaFn6celZvtJOMPtBSqNRz1,-106.61598447585766,56
i1Vozuvd9aVtOpO0YD3Qctd5CMn1,-107.07748614049382,45
1lH5QfuqLiM3VVApDq865xhpYL12,-107.90705414929312,4
r1yrYcjsGDTAq9NjaqdggtMX7xI3,-109.34205588105829,14
Gw8ihQCJsFZauqbIec5Rvh2LZfp1,-110.31060379259543,3
c44hrlEAFmhAUy7scR0n0amAQko1,-111.19483237299778,20
k4MFkZK9v5S7DEaYM9AXErFyxR02,-118.812029954005,33
L7IaHmuPIzb2v11mhwIMzxNdyTm2,-119.33649354067165,3
EUeXUYC4QSYs6zslESx9cUAoELu2,-125.0,1
MkcSJAPhqrd1l0uZicyTY2cOaSc2,-130.2646244916108,103
nMbgboWfzwN6eJnc9Zfb0n5YAZf1,-131.5242682756932,12
dhqY5tWgkhgGi9ibO2QmeYR6xjE2,-132.57163051237842,23
fuz8WnOhevWV2TuRv6EkdENEuic2,-133.5789281959478,124
qERKR8flRFV9Tr60CwVF7RDl2j53,-137.02693583664836,8
