userId,Profit,Bet Count
AsDOg8jttwguFdAMGZXpXhkzw0f2,-138.71947210935332,5
GQ80IXgJAbdbysMCRSExauim5G73,-140.98046024689336,9
o9YjncFSZBVAXR4K7A2JhrZidJy1,-142.3170495583985,17
vAYvIotQMcOWj3TiTBSn6N2IUHT2,-143.12748989426677,13
a4Kb2B4TftVcI6bTLmA9URg0A1G2,-145.0,5
gLSdeZGENRU4ZO2UrqN2sNwnVIb2,-146.32258781665996,6
vjZLzHLyTzNKFuxfoucFvp4UXm12,-146.77356218780255,108
S2kXTKRFEDNFd39is4MfO2LVHxL2,-148.83103185612686,25
934A6taBt9R0bpS0uhM5zdCHhks1,-149.65879283572224,8
n8HSw0jk9GXydjbVq88j0TfJchO2,-149.91008825945346,7
aaSfOu4Lo3dydVRqnTfqxBkowV42,-150.0,2
ZGUrJ4R5Jxb8lgMTZWfKsXZvjet2,-150.0,4
sH6AGLqpdCNwamrTcot5epQGAWF2,-150.05721255234312,30
2f7U5jJgeAe398XneB4j3EVlpcx1,-151.70151668055814,32
NhcoY6RYsFOqGdmTN9jGj7TcGLN2,-158.42410388635653,65
UjIHHA91pKYIFICnSePhxne4VDa2,-159.58926662408805,2
Jbllr26JMXR9yWeljyKGo0rh99v2,-160.15966168301088,84
XL5kq5L0I1OTpd8WQdQHmLPNZF12,-160.75828891655522,64
7K8QGIJsuHTBnT4Ka8m0MZFJIte2,-162.59056968980917,20
TF0KA1Tm7aeOm33eIrB2RvZ8HBX2,-166.53642406928324,4
Dqeo4OJdRwemAoCTsDc8s5yXvVm1,-170.6598992773445,4
EZhfmXLfcNh7En9PafuRvx6f0Sf1,-170.78684896996546,32
xYsjQYTLm7URICV3qylpmWqobNC3,-171.89224872940417,3
adJvKBrO2NdZ0wWwix2VJF9vrto2,-172.97778996684406,2
9pc9rRRc0oSPRcc1qfA8MAFnFOJ3,-173.52726810353192,11
A3IwMzgcoQQjgZqw7qMRQ9WnM2c2,-182.10431378127964,111
g2LWUykjYkPcC4MMbKVyi7KPsyi1,-186.8228773832343,3
P0mxFrNUMwYilU1jJK4BEUUpkn03,-187.0029747871522,10
JyiLUdzuukRVUMC4IWUWShTUVtn1,-187.20692144541977,44
kzJaMFqLjcX6jke2gRFAqsT8BW63,-188.02685450977526,111
IIZGByM0M4XTwKeGphiSxm4mh5H2,-190.918110535096,43
oXIP4fwKRsaOt46YrmEU7CwYG0s2,-193.08363896495416,21
m1d7qdPywlay6jZhhZx0UtnwOJw2,-195.8240851127117,18
v48EBQpqUHUApU6UnJaqS4KQfGL2,-200.0,1
EcvhpfHbxeR2Njj8txLP4B4f4LC2,-201.36146915508033,65
e0FgAhVzZPcgG3EkyvKlbanKXBz1,-201.85606697763478,15
BxZWMHNApfYzR7ptDMvBcDEfvEs2,-204.50062320773281,41
8Al5QoQ1hgRvbsXILJJMskG42tR2,-205.21328393742988,22
IxSo4NoEAgUfoHVK6dcsVZq7bnI3,-206.989583249896,9
y2mHT0BRvhZkrnqBaHdmevPM6c83,-208.2351440905179,47
rlXCbSN9nFUoGzdhjihX7US6pyj2,-208.7777570795716,50
wlcP0yC6LCRJUxcuegPfaT3X57Y2,-210.0,21
G6uASVED2ycr71BAzm4BxwJ4Mzj1,-212.66246003844034,26
5EaNHlNpDsa6XOOF1yDBUDzDJXW2,-212.7371310346432,96
nTmE0KekGZbz8JACF9PHTHafezG3,-214.6913037709537,4
kbmJfjze8oXg92Fx94oQLKO8hHN2,-216.65093427023226,5
i7xVy8Y8ktOqzGcQDhqBRWMj2Qs1,-219.18334119909753,124
AEnjj8xvvcgrX53JWLWm6pZ3dIa2,-219.97378176047113,8
0bizCzS41eYkeWpLEIxYWgNwlYg2,-220.66643467944903,55
l3wY8o8j9qYnr0qMYAPQPShyQVI2,-222.86978455278836,5
a8O9U7X4SyWq9Zc7Ny0wrztKGro2,-223.9742928486919,9
Obrg4Toq5nTbUayviV4XkD2hdfg1,-227.5509780448525,144
v38MS4SVcQQwgjQ3F5OcqtohFcy1,-227.5683998945981,8
QK0HL7YKSnMPgdCkpJu38Nkg8NG2,-229.72723305115483,64
u1jATDD3RVO2zSqg9xvNbMVQ4eJ2,-237.04657180607444,15
dD0nsXlbQrdhgMumbganRA34q793,-242.44635057103199,65
hixlsTWqSMZgMqdL252n8CtSAKG3,-243.84971391480371,17
uzbA2DtbaOZ6CJTOPqQ1USAcpzs2,-245.32959056868094,62
MAgQgonAK1dOIlkwz9fe78daxEf1,-248.31377451546564,15
xGwEZE9zagcCT2jOgB7muV3vz813,-248.87168290048635,21
f8f73nGQIDPIf9LhN4fjG6jrMmr1,-250.0,3
CqgUL0MzV7VYZJNki2Psd80se953,-250.04514983246904,18
FvGF2lXksrVVfalZ3hIQcEnZ38E2,-250.0764271056555,7
owjJIxob41WbTWUY9HcHbIQtK1D2,-250.27949406615448,17
pNiZSNbQkSgu6ligUcSvk0LdFXJ2,-252.13496377257582,38
yx4DThVtLYcwC8XME574SgC7BUP2,-252.65030999989347,83
2iOSPYIYaEeqahjxTPQgC1cH6Hy2,-255.3873571862523,59
aWnaQCFbdghbVpxCrj5ktEYOSEC3,-257.95530319013926,14
Gq59zLAT1VVRpdcNx0ZVXWc2Cwl1,-258.1293121861272,7
DxPf0u7sg2Uxd7TeKtp7ukLB8bA2,-258.54547931014866,32
o55PZWQXn2OleP7XFoWvi4cOhie2,-259.8633536508455,20
e7o4DEIEVfY39ZUhl9TmrR0zZX93,-264.85475561822295,101
PczKLbmg1mMUbAQsiTWTyIvVPv02,-264.9280583530933,9
9geVArM3IyellkVYj9gDn1lVT8D2,-267.5509388980305,109
3wJJwQPgKnY8Ani3zikP4SyKzcm1,-275.5380468734203,6
IKFBHgpuAWct0bjxhJjTFNs8S3V2,-276.7459795926784,6
GSludBOhrWbzlhGYajcXOeDbegy1,-279.6440803102175,58
TJRhTItRWNg4WfFS8Wh75uRtMnH2,-280.0,3
4WzMhZtlGGRzMsSSsUqbF09F9as2,-283.89158743265284,47
JNcnfiM2HpWJs7zyoJONo9klv3B3,-284.2194051436654,212
EW5FNbigyAVXicsM5Dol0vi4NUg1,-288.9973116333716,100
pYRONox9CCfCaQSrJ1WQtbWcYGf2,-289.60277952686306,6
oCWyWyhKFwhTuvvfQ0l0AFXBNKf2,-295.12989017154496,261
lOxJq51uRqOFc5BJsMEHnTWfgTl1,-296.74840584912295,20
XHZvbsOPpUSH4PnoEFjaayDKrjz2,-297.27228031786956,11
suZGxZfo80TxMM2rL8CTfAIJpb82,-299.32758998870963,39
ES7pxdXWK4WTlUuVXCiV74BlQ0z1,-299.8711096110492,86
yu8TEfaKnaQXax05XNvaHFSGvXM2,-300.0,4
0qfbiU39LCVQQaEiIhaticDAymu2,-300.0,1
4cSgWE1t61SbrXHzPAiVH9xZ45C3,-301.0869367062205,14
QrO643pLcDO9XhLNdVRJM5lKq4A2,-303.3526722159353,101
XpzNq5BJfcRZUXeFgv0JSvJMgWo2,-303.4070480456263,11
h8aY64NqUkOptUwttWpSLOpTBp82,-310.37854835906273,11
bO3Gfifg88a5MnW0Nxghq0ji7Qv1,-311.24802864893695,16
SSyeM1DdHshgzYba6Dhd96XURLp1,-314.3882282810591,6
krmKhQ2LZJZFE90vzQwsrnR1BIq2,-321.3968355087211,34
0ZW07e7G4ZVjqUnHqwKLf3xQfPb2,-322.9418086181488,3
4uMwOUTLDgPJEw8C8liDqJj6HBA2,-323.27787198205147,7
TQQmkv6W7CYyJJvfNTpHp3QZxtk1,-324.82314084691257,78
Qhb9O1M4kQPCXUQ2nsOB4edBlqm2,-327.55803637826045,100
DdNsaCxHSCWvVXgzTv2L3H2fi9p2,-329.2702427689167,33
uwaDsUu1oLTdLYsOFUpbLfyyjUC2,-329.9120987379006,2
H0G0rqbAaKUvDgrbxh7Q6rt8n3d2,-339.2716453490982,9
eLtBvbIRbGanUUmQ7o9QV6EH4Im2,-342.7222073867754,85
U3mAUb4UlwUzsMwh7w7QAKfFIsq1,-344.62954287893,20
aWwQ8BFT9qS7MA6IyAAofCuMVmL2,-344.80605368990746,14
6eo3wTXR0VXfsfl2SMb38PSYxHF3,-347.6525703575526,10
o6fDNnhOOhRRHxDFrpA5AUbi4xW2,-348.55458324663823,9
ppsa4phbu5TPUXRixdHSAlZxAyc2,-351.44125898368236,9
DroBNtn5eEd3R7eQp0AUCeCEFGq1,-352.9099605540782,112
fwdVdF96snW4UZya09PupH5PRXo2,-359.42930488965703,38
NH2uD7idK6XgCM46o0GhwZb6A4g2,-364.335140565714,34
kbP338YbAFe1QCQlOIMvMvxLrrR2,-372.59701059871827,43
KgqKN5TW25V61Rf3d5fYsy5Pesj2,-373.5540636640669,9
QzrMSpwyJgTMoCfLPTQk7EcUDNe2,-377.02854066692987,101
0nXD5tXfKMRV8BwiO5wBjc4LvA13,-377.3881908083282,33
nFp5V7R4tdbHRQCHux5S6BeJNhT2,-379.46335351360733,69
LSdqFYEi6ITLSLQvrHHwo7JQJH42,-392.11763323158243,15
KSGZRgQLqfVtdZFCfwAKpvzDRw22,-400.0,2
QNuAYkzYiihpihQBgbFLAKO2pxv2,-401.454756436146,24
dQcoe8BjM6hy1a2OhuzTswNSdFv2,-405.3293430181609,66
VtehdWCjuvUR47sfHbUzTcXnA4j1,-405.3761155906475,62
vbjwQcAydMX3NIwEnlPFZoEtKK13,-408.1375964227277,5
CUiBgydmwzdQSZSBKZ85GISyxXs2,-408.6914899399799,129
PrDRt0pxIwWj8vCd23F84G4Zm2N2,-411.6159841820155,8
Pat0ophTXzQzSh7Jsh2CVTSWVoa2,-417.75200529018866,22
zyGfYsXCPROFAy6mKab3IntUPeW2,-418.67502044761625,9
irNE1fZ8uGbWyXf5Rrp2vaD3D6l2,-423.4882735716568,7
KcD3W86sbqa39Wrj5RC7d6Nc95A3,-431.38616517166804,6
wDWqQs6DpWgTHGh6hEIlr9AZO463,-437.79035535111586,36
Y2DDDHSSZgVb1Fs9sn9qqVwUgpB2,-438.4334557934603,25
mPmdgFVZsvgTLokQ4xyZOKpvSyu2,-439.140994495157,120
xzTXMupFHTfbBJsguMbaxd3mRK63,-440.5309581416807,7
Li0yBoMNuGSBp35dsPhTn9C7Ic43,-443.54631506676037,67
lDTiZ8yCWcenIgkg8NNGl7ewLxX2,-445.0345242697572,6
WCaT8gSyFhV86x7uadABXv32dVf2,-445.53790180695773,5
MajG4chhaWNF6pFqUU83Ov600fy1,-449.3023487324873,57
KMmolIqzFnfoL2T6l60yEtamDNR2,-450.0,4
yRdL87XB0ndCP7anAY2GdoonQbr1,-452.11802267460735,178
BFOzfXXbGoSN6em60mL7mepggZQ2,-454.689769787731,4
x6AJOkXF5pcK5m1qtkiiqjLtydd2,-454.9966838700524,378
M0mb4eSIbDW5d3W8Wk1vhya99Mo2,-456.1435894897196,16
FRhr81anaCWZMO6ZaMER3kPu35D3,-461.85491634806294,128
8cOWrK1ka4ecTtNLoLVLqBWhDhf2,-471.25173966259445,124
QLMyOUqWqHOXhbE1FvjMGQMqdb93,-471.3486309080033,22
cKhAzXMVfeg7d66ImRacNhBXb4l2,-472.2813116306097,8
3GLQ7mzlxIaRP3NQqcAw2pPmF2w2,-472.49579251184696,4
K3TD3BTZpdQSDfEUpG9boSmh1oz2,-476.42841945236626,28
fBtsRVy7jvh58pt9swFGQM0kMFb2,-476.9694147131005,5
NNr2fCQ86GbsDmbV5xhaxev9dM83,-480.6324464203517,4
cIL3wNYvWrdEOdb3DjwhqcAzi3q1,-492.9671070063787,45
YYgVPauvREcfQJnVa4DYRvGi09z1,-493.6525527019487,36
WP7BMup1ZZceveNHttYOyb0m9tp1,-496.9241174453408,9
6ra4AxskQ5hEqqQGVZu9uwfXJ8h2,-497.8502640788487,11
J611N1SvqNaOE8QsoI7bTCF0Db63,-499.02967990029583,4
L5MpMaZbo2SoU9PJpRu2h6nvTfM2,-500.0,2
uTFdLPWrulg9mNXACMcrdv0tOQj1,-500.0,1
Vc6I1sHv0YhP1BX9FA3MTnWUQgN2,-500.90950564850345,4
txeGpa5WMoZc79kEMOuwUlQkA9l2,-500.99999999999994,1
FUWgWXdEOig91HvZb0unfSSALZp1,-503.81126979788246,13
YI0QMbHGOebOE3WwYYn4mzZUEl82,-512.6915452277444,151
USwPULk3mXVlte7Pa7h1f1C7tsM2,-517.6180286376762,92
9r1w32yczfWNJHuhGY5SwJWwQe82,-520.3907678605476,54
EeeES3VW7DQOYVzF748FwjYhpNF2,-520.5609651085679,54
i72sO6a6hrX4uXisSHZaSwluXm83,-531.0052996713785,148
UVZfnZAP4ZadmIefKZp5j9YNmRH3,-531.7321466879448,58
fAiJAZfAKacgEskeVCTmExh0Xns1,-534.1804151648157,7
f9gLQQPs6UNzTkLQLlMgJXoldPG2,-534.3346882649614,87
cPWjAgnjNubFTskGdaEjfcepZmU2,-535.7876330408501,55
1kkxKM6FEoNn0VMafcpW1elczBL2,-536.8704954153277,8
g8Z6NB2fkyPWId1z1btyoCUnOHy2,-537.2141216566399,213
cHc3cE01iGQNooNdJMqFkT6nOrE2,-538.7616690186894,16
rqSa6xTmCTglmPxhxvNKXnGZ4UA3,-544.5387476990555,23
GUXzRSbBaqR1Hp3JCSGRSwG92Mk1,-544.6648867251853,17
94xB1vGsfYWhaeE4jD9esT3Km5A2,-549.8488285458086,26
Z7AvMaK96iTaYHS29IAnsFNavE93,-557.953524622694,19
jTPpTAv3MCTtiVOPM0NPZg85ron1,-558.5375425554074,67
nEIJsPEN5Mf4huvwCeQCRAY2oJJ2,-562.5747031864964,6
TRLuKgICVbMiBWVh0M5BWlSoMzY2,-562.7975264569321,32
nHXWuTg2TYhL72AjN0666rlEBZp2,-563.6465454963961,18
6dXxyhiJZ5bt4P2y8uCXT4jOkga2,-566.9986574693039,101
iihCPKCbk1Nnyv1on5Y6yTy4y8A3,-582.7690331237018,26
4oyTYyEN3wUYix1IW9yClVvIdjH3,-583.8410404099375,8
1SK3VRktYbOQ5SdTi8gqfy2AbL02,-588.6264219698212,19
7Bfv1hpf9pZyN4wcFyPkMxlfWJW2,-591.825384185933,6
ij6OY8QXoETUPF6gVQM77nwGknq2,-593.1034215756431,109
AtxR47oazjgrAEaslqyCb0FCWzc2,-593.6585233081566,4
6OllLom762YTKAE98Ej16jPX49n2,-600.0,2
6eSTRu3tkmPFX3XUtztwrD1Z9Vx1,-600.0,3
0Yk8Kie1cEYXaFMBCqT9XwHsTeq1,-604.0466137851815,37
gc3QQzAO0hOld10qgQU6RJ6QX0c2,-611.2850353301951,15
RtZKSolrrNTTd4lP1ceaNbJXjAe2,-614.7524551099441,16
5CrnjSRlUeXMSj6iAXNMVfu2vEe2,-635.3257994640253,617
dNtAmEaqKWP0KxRVog1h3ryWp9v2,-648.5560645106948,6
tcUUDfrgrCdooHJm3Rs6WPEenB43,-648.7545944730239,26
HZX23bljAtUWfs60J5Kz5c7gQc02,-650.0,3
5GNernhRVmdAUgzrllD8GJyrChl2,-650.7806238624344,16
lgkJCeoVtTb3vghm3BflWCsV2Kq2,-656.9324005832145,34
v6wAJIaz9Ngl3lIsZOodBiMvSy03,-662.4473018904162,101
hiRNWa4zDXdXVQQ7Pen3EkOJd6m1,-665.8564270473753,9
0xhsd1TUQPWlfKD1lcMJYaazQZB2,-672.8923316744169,12
UouzSBmmPmTmjkbi8eDQt5xhrd52,-673.3789856491607,40
FcrPS6wcAmMjSk4uOtM0bYXyZ2A2,-676.3445619397586,30
zlSS1JR15NU3cqU0nzdllKJg7Ae2,-678.183208275828,22
WmhOOoKWXqgBw1cIUJCAgyokzHu1,-680.6183216546283,22
gDaK2k0n9STtrBi2CaYnrB5JnRX2,-680.9108857511985,14
8QB9aE0YALQjBp54rPq5v37gKLe2,-684.2842015954973,5
1qYoIQ8faTdvAHVXy45ArCBY3MD2,-685.9971695660342,63
b6tD6nurYdf8aY6Fw6gLihYgEHd2,-688.123010888304,100
L1607F0PHPhStVQLxwsQXXFJ9JC2,-701.6049682537227,6
YnimtzkXKwdgJCD70iFNMYQOi3O2,-701.8229128435123,63
N82lwhvGG7ZZySbCgokReoWlrNF2,-707.3222295439778,26
kjG4bQcmzeWrX6URj5mbmw0dTOl2,-708.1854137962121,8
8w4sUuP35mPdQH1cNw37i06j2NB3,-719.0691485397947,1068
RfJhE8Iiy1Y4jSC4DpJWL7vT25p1,-722.0206086852313,10
UG8DqYaDGJgBLJZzyr2uOaf01Vp2,-730.3670094194695,2
6cGzHgA5UzRsx2oBEZaxrVFzJlo1,-730.4116629406014,306
Z3IzmRjxTpNS8Bi46vCz37mRm1F2,-732.8947961094188,67
FprkZl2a52MGOQgUHtWaMcskkDw1,-737.5353271035005,38
bzEiV8THiGTdBWTQpDJH4fxnAxl2,-744.3483550229294,15
ZHp55MpDj4NSu6o4mPcryffkQ7N2,-744.380134509529,19
1qOmDQZVylRK6MgYOJjePPgDLd73,-750.4140777714576,12
PMkjQG8Q0LWwo0j0w8zcwv6RwSw1,-754.4697702631945,31
O4gCOKeJL0SK9ZDQ3SjmUfSx9IC2,-755.1964258628968,22
2Bv6UY0fscQIIHXdrAiX4UDBOAC2,-758.6108104333516,9
X1pVVfPISEeYwm2iEbTn7l0abLE2,-764.802982421695,48
3veUu46KlYWEff26XJTWgGZhcs72,-783.4964005138845,38
Q01oubr1IehgT39IGpqU7M5r74g2,-787.4323194509817,49
IRn95cQfPVhfTWOhIFReooHED523,-794.7152571079157,93
DC7cxceVW8PDEEneKgBbzJaXzRF2,-798.6419261144488,23
N47jL21nb2cbjIs0h5B4FrjK1gR2,-807.1729780409116,55
IX1qxDZLkNXjzY0K8nSOe1Ad41u2,-807.3196376809997,14
mLIbbwyvD8dXlXrhMiGPFouutn83,-810.2417200252548,222
v56818oNEyTCMruH0jviNI3NfHA3,-811.8974912308386,16
wUNyhen1N5PRhMQltIR4NeD8RTo1,-811.9416107626556,6
PEb1A2uPTnZOeGrypO1BBVcKinf2,-825.0639131726422,93
Jrswh0t91WVxNTTtrTTnDt1vsJ02,-834.6568221630951,24
THdwbt4MQgZ9Ml8wst6Egg1d7GJ3,-837.3578354900426,17
fkEfTX8rAkYTFJPwfl3JKntcCHJ3,-845.5495250792101,13
wLMCM5cAIEhtzcNEBFsvsVjtBWZ2,-845.756192987644,7
7SH1BKGwxyblRZRuD645O8Rt9mf2,-853.9848411777957,116
WtE67R8JO7XWEoqp3BiXvV3s3xE2,-870.3559303113038,44
JAaGZ0rRdiWhs62NfeTOchnVzO32,-881.3751761452104,3
2gOXiWjybzNQQdBYHSn0kHEQJoi2,-881.9156709553777,45
oJzBmt0zC7fwzqqi4iI5Ih3K9Fw2,-883.3207538260139,10
1rrvia3AblS9G8i5dheTEvioozy2,-896.983779957211,329
d69qjNlrqsXlqnC4E9leAJAddZH3,-906.3606403998948,4
tP0QEmPHPmRa4G145G1oNs3uhdv1,-908.7900799590543,6
W5IDtsVQLJT2f9wQC93PCoqoF0s2,-913.3917516528986,8
6px12a2pZzMwFXTwN89aVbnd2tm1,-916.4038160996955,25
glyA1ISRMvQQsaQMAbIJkVGJhGN2,-917.2556622444686,23
EHiomwkqluPt2psPm5sSr4PE6Ej2,-933.7828075312955,11
UdBYSQEz76bs6DX2O83R59skEaS2,-935.7973052344811,26
PGIiITKftYZZ0t8vRrM4kepkidC3,-937.6170767415515,7
2e2T0DEXCyOMxNk4BRuEqYBLyNf2,-950.5995248971708,22
A9iSuk3VysgZ7ujmL5VY7nFpZod2,-953.848063147261,3
naENIRQvFJQzi4UZOwVItigpcJ52,-954.2845305896311,40
HaOlxjRwo3fwTE2c72YFrAuRqbq2,-961.9661782466991,101
BO59iRoBqEbucfNZjwxxBKacEg72,-963.443679845189,40
0VfYycmSpgOCNh5nrZQdrwxyoK92,-984.2916276209874,291
CkW6L8VE1bNbF501JF7qjKzak8S2,-986.4472493328954,6
yXYZ9UfEpibFZ4HhJI8z8xwF5MR2,-988.1537494856289,11
ETPlju9G75axztpp21qgvbnwCTQ2,-988.4222394003532,7
qI47LqscEVMGZkLPmrS1AZwqZjb2,-988.6131456474625,231
qcq8CW6V0ubx7Qh6AlgOIZlKLmm2,-989.0840751198699,3
GBBbScWPQTOROkcrBEQgYQnUR5k1,-990.6238320418092,167
KdsjE8SmWfUNHMvDvDUO0ptVKmv1,-991.6885348386535,313
zMj4APudMhZA6ZVxpXPBYvZxAWg1,-992.759362846773,744
MAV9orN1JIQVUkiObJbgG52vCwy1,-992.8794839881347,453
wQsFiCIn4DYi7U3cMwd6aY2no5J2,-996.486192694585,82
X8pC2yXWwkUvx7ZCPBRphmfApJ62,-998.7556122253336,303
zfVRnpts7NQCeGJIrAfhXZVPrXt2,-999.0039274905869,6
6PsD1haWV6Ywy5sz0RzEdsg9P993,-999.0209052485756,14
fJaFEMBxxUdeyCW6vXNv7L6IKcq2,-999.0696422219244,46
WXHUPIzLSkfjo6OQltBLMMhJVKm2,-999.13157621505,84
FEgyLlxNcJWqCPh95SNvMn04ff32,-999.2084123645734,13
CCCA0C1WI0P4p5Rp4PHkc9q9F5y2,-999.2438663603234,21
uUZ6h6G3QiNYe7NWBphNv15UcWw1,-999.3472371604058,16
DRJJYtiiEqNp2IJcH3OuxbnaJTp1,-999.3636110227777,20
Sg6WAqVynbhHQVP3PXg4bX3K40F2,-999.3704840461301,51
MrsRgZ5glWNA5abtRKX0MGypEQ43,-999.3883026675235,57
EGXMxNvpKVQ2AnJf7oykKGf2o5l2,-999.4122292268864,78
yGsxTUjDgvV7UeHLFxzPPzyrZWA2,-999.4266864740559,39
PIWTNyj0SkOi9DdIQpji9I7BFtc2,-999.4425172706631,400
Y9j7scSQX8XNM88X81aQqYAuyaq2,-999.454234262437,58
3n7fSv4waeYkKEUjviBh2SB5frk2,-999.5105279767868,35
TRkXCOUnhUhYaMXAcEDuz9CKfCY2,-999.5784215845251,186
gyhSXF9TYQOhPyu3uhbl2ihLrDD3,-999.5851719400791,16
ey0l6Y33YxgWFPVYkPIcM1hY8g42,-999.6016879306081,43
51u9uYzeP6eZRFHjdmEYTlpjX673,-999.6037247304978,129
5raHMZmx98dpg17LknySeLeHo2Y2,-999.6124183665252,184
0wtvlsvHsweWboJ5bJE3ZgiZLgL2,-999.6171969317911,333
B8nMKEBsHsbfF5Rdj9fkgyufYmu1,-999.699400019698,12
dFvRSPqighUutLFI9HpdZNPFKR92,-999.7156306586994,6
oxSLF3AgeVhnFrxXHc5SvKdz85I2,-999.7201056408239,521
NLFEVvp0YAW8AU1lcPtLEhe1gyi1,-999.7281680333451,3
zGXrUw8og8QWideTzzS0ezCBXyj2,-999.7579112042276,244
1qX2GwrFYvbB9XERJc3XfTc8oc02,-999.8051418746527,531
DD25to5ZTPT8bL6OWJySdPJzKBf1,-999.8347982598177,13
vuSLFFGI0CazIfWBIqVpL7xzDNd2,-999.8510616519005,16
bLsaSdUrvrggMd05GiMg8CRfjBy1,-999.9212242557223,317
yIENmSelHgcVBl0Vr1p8HHjHxde2,-999.9291529959683,100
iafGXyS5BNSWyHspOTLpztrd8Rr2,-999.9630178777802,310
lrMn422jWAUsNhSIlRJns6vRUr62,-999.9788552308214,319
KTMMXi2YYISmchvMUzDPm67mH1U2,-999.9792240109938,7
YbI7Gf1Nn2Ulw90fz1W0NfOwlYT2,-999.9999999999998,1
sQXGEk5ICuPI3a3OXkn5ULYywRo1,-999.9999999999999,1
TW9033jHtiPPiqY2paVGbDHblKV2,-1000.0,1
3DJmQ5K39Nb21jVvGbGtXTs1P5H3,-1000.0,100
MBgpawWFVFVgT6zJ1mWeRXrDTJd2,-1000.0,4
BnqnbLGUL6SjSof7nXKe7yqU3dA2,-1000.0,1
TtaANtw4IRXSdNkTBB4mJFrzHZG2,-1000.0,51
ZXKE0zPsVCdhDlTdyHPSsHUCzK03,-1000.0,11
bZv74pUEo4aftuuvS3ytv7HTP0l2,-1000.0,100
iqcUgNZgUPTtTVCCVTVN7g0Cuqv1,-1000.0,1
zsEgFlvKv5OHJQ4YPTdjRkQF3xF3,-1000.0,1
7VsWHbfQnhQqlZj6SyRyCjD8aWo1,-1000.0,2
CYuNsfY2GKTMqKIc2kVKXqKpEjD3,-1000.0,9
BwrUtdHDcUYPi341pIZ9uccAnlS2,-1000.0,3
OhY8nYfTrceOMYPPIFhWvIE5RP33,-1000.0,3
AlCdZ4qA4IOaL85nRMYamgNBSfA2,-1000.0,1
8iMdLmsvBtdYjQNda21Sn6RZOPr2,-1000.0,1
AvkLarcKg2SnZUyyrqmUgXpk4BZ2,-1000.0,8
Rlj2EHsdXfOlf9vQVHfcRwi1fX12,-1000.0,3
vJxyBJkSBbYAEo0qbZieY7nO0Tg2,-1000.0,1
oMhwdooV05UgxQZBElNspKNCGyj1,-1000.0,1
oY3cIn1FwSSKneneaCNYDPq47OD3,-1000.0,1
JJYiwo1vesMa0UEJeRqMEDuhI6p1,-1000.0,4
2bJLl3ddMFW9tgmPhT4H6VrjACk2,-1000.0,1
k5cu35rf8VQEiPzYr9QV3CkGmsJ3,-1000.0,6
XnL9mx4oLHVK2C4uYoy9hhh5D2K3,-1000.0,1
64iJ9StXFegvGwuTZHFSUYk2mCv2,-1000.0000000000001,13
ReX74V4MAYbPx1hudbfWtk8U10f2,-1011.7406663021469,354
QsVPJggwg6VrTjv9kbdKiEKDj592,-1034.0918675062808,61
